Year;TradeFlowName;PartnerName;PartnerISO3;Partner Region;Partner Income Group;ProductCode;TradeValue in 1000 USD
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;79;47489.307
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;81;3857.454
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;82;948.659
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;83;8561.423
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;84;341089.205
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;85;349116.18
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;86;2990.78
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;87;59953.8
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;89;17.401
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;90;31258.126
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;91;724.051
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;92;71.967
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;93;120.198
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;94;83371.476
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;95;19711.445
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;96;23769.683
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;97;744.06
2022;Import;Bulgaria;BGR;Europe & Central Asia;Upper middle income;99;32243.999
2022;Import;Burkina Faso;BFA;Sub-Saharan Africa;Low income;8;1238.205
2022;Import;Burkina Faso;BFA;Sub-Saharan Africa;Low income;12;1386.696
2022;Import;Burkina Faso;BFA;Sub-Saharan Africa;Low income;15;32.107
2022;Import;Burkina Faso;BFA;Sub-Saharan Africa;Low income;22;5.309
2022;Import;Burkina Faso;BFA;Sub-Saharan Africa;Low income;41;12.428
2022;Import;Burkina Faso;BFA;Sub-Saharan Africa;Low income;52;2155.903
2022;Import;Burkina Faso;BFA;Sub-Saharan Africa;Low income;69;2.653
2022;Import;Burkina Faso;BFA;Sub-Saharan Africa;Low income;71;11829.328
2022;Import;Burkina Faso;BFA;Sub-Saharan Africa;Low income;73;3.7
2022;Import;Burkina Faso;BFA;Sub-Saharan Africa;Low income;94;1.642
2022;Import;Burundi;BDI;Sub-Saharan Africa;Low income;9;671.83
2022;Import;Burundi;BDI;Sub-Saharan Africa;Low income;41;277.196
2022;Import;Burundi;BDI;Sub-Saharan Africa;Low income;84;1.783
2022;Import;Burundi;BDI;Sub-Saharan Africa;Low income;85;2.422
2022;Import;Burundi;BDI;Sub-Saharan Africa;Low income;87;7.371
2022;Import;Burundi;BDI;Sub-Saharan Africa;Low income;99;3.375
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;8;6.917
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;10;15998.543
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;11;1061.376
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;17;123.413
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;19;1063.883
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;20;475.054
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;24;235.166
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;29;2497.538
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;34;208.474
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;39;572.834
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;40;1112.928
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;41;2178.667
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;42;35248.895
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;43;233.995
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;44;11.367
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;48;10.447
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;58;1.865
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;59;15.11
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;61;348349.781
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;62;72971.424
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;63;1112.939
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;64;98586.798
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;65;6274.495
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;67;15.114
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;71;59.693
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;73;4376.646
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;79;1.311
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;82;10.844
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;84;1227.409
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;85;2075.684
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;87;1871.455
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;90;486.117
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;92;80.342
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;95;124.81
2022;Import;Cambodia;KHM;East Asia & Pacific;Lower middle income;96;147.355
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;7;400.479
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;8;354.691
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;9;4737.577
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;12;50.769
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;18;3923.516
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;19;7.187
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;22;1.086
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;25;1.604
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;27;311784.535
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;32;21.357
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;38;3.749
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;39;40.852
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;40;4055.793
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;44;63766.799
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;48;14.953
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;61;10.657
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;62;1.274
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;64;19.794
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;68;5.377
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;69;1.447
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;71;7.793
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;73;263.608
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;76;17135.316
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;81;10.333
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;82;5.552
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;83;7.385
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;84;631.492
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;85;183.71
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;90;230.149
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;95;55.587
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;96;100.182
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;97;7.257
2022;Import;Cameroon;CMR;Sub-Saharan Africa;Lower middle income;99;24.604
2022;Import;Canada;CAN;North America;High income;1;13.105
2022;Import;Canada;CAN;North America;High income;2;6350.706
2022;Import;Canada;CAN;North America;High income;3;31760.752
2022;Import;Canada;CAN;North America;High income;5;2807.071
2022;Import;Canada;CAN;North America;High income;7;60530.084
2022;Import;Canada;CAN;North America;High income;8;1543.847
2022;Import;Canada;CAN;North America;High income;9;473.304
2022;Import;Canada;CAN;North America;High income;10;474054.914
2022;Import;Canada;CAN;North America;High income;11;6.415
2022;Import;Canada;CAN;North America;High income;12;263597.379
2022;Import;Canada;CAN;North America;High income;13;29.411
2022;Import;Canada;CAN;North America;High income;14;10.576
2022;Import;Canada;CAN;North America;High income;15;159.049
2022;Import;Canada;CAN;North America;High income;16;860.55
2022;Import;Canada;CAN;North America;High income;17;3687.984
2022;Import;Canada;CAN;North America;High income;18;44612.529
2022;Import;Canada;CAN;North America;High income;19;136.546
2022;Import;Canada;CAN;North America;High income;20;980.687
2022;Import;Canada;CAN;North America;High income;21;2732.746
2022;Import;Canada;CAN;North America;High income;22;274.146
2022;Import;Canada;CAN;North America;High income;23;335.091
2022;Import;Canada;CAN;North America;High income;25;3500.142
2022;Import;Canada;CAN;North America;High income;26;56301.698
2022;Import;Canada;CAN;North America;High income;27;140768.841
2022;Import;Canada;CAN;North America;High income;28;7669.919
2022;Import;Canada;CAN;North America;High income;29;17432.856
2022;Import;Canada;CAN;North America;High income;30;85795.2
2022;Import;Canada;CAN;North America;High income;31;90849.349
2022;Import;Canada;CAN;North America;High income;32;481.318
2022;Import;Canada;CAN;North America;High income;33;6186.88
2022;Import;Canada;CAN;North America;High income;34;1833.429
2022;Import;Canada;CAN;North America;High income;35;2069.285
2022;Import;Canada;CAN;North America;High income;38;11273.204
2022;Import;Canada;CAN;North America;High income;39;15834.63
2022;Import;Canada;CAN;North America;High income;40;1116.203
2022;Import;Canada;CAN;North America;High income;41;12254.735
2022;Import;Canada;CAN;North America;High income;42;4434.066
2022;Import;Canada;CAN;North America;High income;43;1519.018
2022;Import;Canada;CAN;North America;High income;44;26309.737
2022;Import;Canada;CAN;North America;High income;46;18.099
2022;Import;Canada;CAN;North America;High income;47;27552.989
2022;Import;Canada;CAN;North America;High income;48;15406.49
2022;Import;Canada;CAN;North America;High income;49;10117.63
2022;Import;Canada;CAN;North America;High income;50;12.696
2022;Import;Canada;CAN;North America;High income;51;31.885
2022;Import;Canada;CAN;North America;High income;52;24.4
2022;Import;Canada;CAN;North America;High income;53;7.205
2022;Import;Canada;CAN;North America;High income;54;199.187
2022;Import;Canada;CAN;North America;High income;55;201.996
2022;Import;Canada;CAN;North America;High income;56;137.386
2022;Import;Canada;CAN;North America;High income;57;9.617
2022;Import;Canada;CAN;North America;High income;58;107.172
2022;Import;Canada;CAN;North America;High income;59;1521.015
2022;Import;Canada;CAN;North America;High income;60;90.822
2022;Import;Canada;CAN;North America;High income;61;3497.275
2022;Import;Canada;CAN;North America;High income;62;6843.215
2022;Import;Canada;CAN;North America;High income;63;345.658
2022;Import;Canada;CAN;North America;High income;64;2046.833
2022;Import;Canada;CAN;North America;High income;65;385.093
2022;Import;Canada;CAN;North America;High income;66;16.714
2022;Import;Canada;CAN;North America;High income;67;117.034
2022;Import;Canada;CAN;North America;High income;68;2891.24
2022;Import;Canada;CAN;North America;High income;69;271.697
2022;Import;Canada;CAN;North America;High income;70;446.254
2022;Import;Canada;CAN;North America;High income;71;50855.747
2022;Import;Canada;CAN;North America;High income;72;37871.162
2022;Import;Canada;CAN;North America;High income;73;5931.074
2022;Import;Canada;CAN;North America;High income;74;4432.725
2022;Import;Canada;CAN;North America;High income;75;50385.572
2022;Import;Canada;CAN;North America;High income;76;23987.044
2022;Import;Canada;CAN;North America;High income;78;2.791
2022;Import;Canada;CAN;North America;High income;79;467.601
2022;Import;Canada;CAN;North America;High income;81;2741.772
2022;Import;Canada;CAN;North America;High income;82;1337.172
2022;Import;Canada;CAN;North America;High income;83;1548.286
2022;Import;Canada;CAN;North America;High income;84;207537.566
2022;Import;Canada;CAN;North America;High income;85;65259.746
2022;Import;Canada;CAN;North America;High income;86;254.224
2022;Import;Canada;CAN;North America;High income;87;25463.237
2022;Import;Canada;CAN;North America;High income;88;1886.277
2022;Import;Canada;CAN;North America;High income;89;858.215
2022;Import;Canada;CAN;North America;High income;90;99163.444
2022;Import;Canada;CAN;North America;High income;91;50.429
2022;Import;Canada;CAN;North America;High income;92;697.608
2022;Import;Canada;CAN;North America;High income;93;1237.572
2022;Import;Canada;CAN;North America;High income;94;5299.822
2022;Import;Canada;CAN;North America;High income;95;1997.784
2022;Import;Canada;CAN;North America;High income;96;1991.219
2022;Import;Canada;CAN;North America;High income;97;354.376
2022;Import;Canada;CAN;North America;High income;99;32827.515
2022;Import;Cape Verde;CPV;Sub-Saharan Africa;Lower middle income;16;10729.263
2022;Import;Cape Verde;CPV;Sub-Saharan Africa;Lower middle income;21;1.06
2022;Import;Cape Verde;CPV;Sub-Saharan Africa;Lower middle income;70;1.834
2022;Import;Cape Verde;CPV;Sub-Saharan Africa;Lower middle income;84;2.106
2022;Import;Central African Republic;CAF;Sub-Saharan Africa;Low income;44;3127.643
2022;Import;Central African Republic;CAF;Sub-Saharan Africa;Low income;71;28457.71
2022;Import;Central African Republic;CAF;Sub-Saharan Africa;Low income;84;1.085
2022;Import;Central African Republic;CAF;Sub-Saharan Africa;Low income;85;14.411
2022;Import;Chad;TCD;Sub-Saharan Africa;Low income;62;2.596
2022;Import;Chad;TCD;Sub-Saharan Africa;Low income;85;2.516
2022;Import;Chile;CHL;Latin America & Caribbean;High income;1;22.364
2022;Import;Chile;CHL;Latin America & Caribbean;High income;2;1113.33
2022;Import;Chile;CHL;Latin America & Caribbean;High income;3;12871.43
2022;Import;Chile;CHL;Latin America & Caribbean;High income;5;505.917
2022;Import;Chile;CHL;Latin America & Caribbean;High income;6;537.058
2022;Import;Chile;CHL;Latin America & Caribbean;High income;7;7362.3
2022;Import;Chile;CHL;Latin America & Caribbean;High income;8;200202.927
2022;Import;Chile;CHL;Latin America & Caribbean;High income;9;5.882
2022;Import;Chile;CHL;Latin America & Caribbean;High income;10;21.003
2022;Import;Chile;CHL;Latin America & Caribbean;High income;11;6.151
2022;Import;Chile;CHL;Latin America & Caribbean;High income;12;3836.699
2022;Import;Chile;CHL;Latin America & Caribbean;High income;13;118.967
2022;Import;Chile;CHL;Latin America & Caribbean;High income;15;1035.421
2022;Import;Chile;CHL;Latin America & Caribbean;High income;16;33540.08
2022;Import;Chile;CHL;Latin America & Caribbean;High income;18;4.317
2022;Import;Chile;CHL;Latin America & Caribbean;High income;19;67.768
2022;Import;Chile;CHL;Latin America & Caribbean;High income;20;3304.475
2022;Import;Chile;CHL;Latin America & Caribbean;High income;21;361.533
2022;Import;Chile;CHL;Latin America & Caribbean;High income;22;1727.825
2022;Import;Chile;CHL;Latin America & Caribbean;High income;23;426.656
2022;Import;Chile;CHL;Latin America & Caribbean;High income;26;53716.979
2022;Import;Chile;CHL;Latin America & Caribbean;High income;28;39750.336
2022;Import;Chile;CHL;Latin America & Caribbean;High income;30;12.94
2022;Import;Chile;CHL;Latin America & Caribbean;High income;31;2907.983
2022;Import;Chile;CHL;Latin America & Caribbean;High income;33;36.752
2022;Import;Chile;CHL;Latin America & Caribbean;High income;38;253.022
2022;Import;Chile;CHL;Latin America & Caribbean;High income;39;3985.846
2022;Import;Chile;CHL;Latin America & Caribbean;High income;40;70.821
2022;Import;Chile;CHL;Latin America & Caribbean;High income;41;5354.223
2022;Import;Chile;CHL;Latin America & Caribbean;High income;42;39.798
2022;Import;Chile;CHL;Latin America & Caribbean;High income;44;33131.277
2022;Import;Chile;CHL;Latin America & Caribbean;High income;45;1.911
2022;Import;Chile;CHL;Latin America & Caribbean;High income;47;57658.481
2022;Import;Chile;CHL;Latin America & Caribbean;High income;48;20493.9
2022;Import;Chile;CHL;Latin America & Caribbean;High income;49;8.93
2022;Import;Chile;CHL;Latin America & Caribbean;High income;51;1755.382
2022;Import;Chile;CHL;Latin America & Caribbean;High income;52;1.647
2022;Import;Chile;CHL;Latin America & Caribbean;High income;53;6.462
2022;Import;Chile;CHL;Latin America & Caribbean;High income;54;6.812
2022;Import;Chile;CHL;Latin America & Caribbean;High income;58;11.329
2022;Import;Chile;CHL;Latin America & Caribbean;High income;61;20.327
2022;Import;Chile;CHL;Latin America & Caribbean;High income;62;73.302
2022;Import;Chile;CHL;Latin America & Caribbean;High income;63;3.249
2022;Import;Chile;CHL;Latin America & Caribbean;High income;64;93.714
2022;Import;Chile;CHL;Latin America & Caribbean;High income;68;5.645
2022;Import;Chile;CHL;Latin America & Caribbean;High income;70;23.641
2022;Import;Chile;CHL;Latin America & Caribbean;High income;71;3398.292
2022;Import;Chile;CHL;Latin America & Caribbean;High income;72;11.43
2022;Import;Chile;CHL;Latin America & Caribbean;High income;73;1005.854
2022;Import;Chile;CHL;Latin America & Caribbean;High income;74;274791.816
2022;Import;Chile;CHL;Latin America & Caribbean;High income;76;300.089
2022;Import;Chile;CHL;Latin America & Caribbean;High income;82;72.528
2022;Import;Chile;CHL;Latin America & Caribbean;High income;83;26.306
2022;Import;Chile;CHL;Latin America & Caribbean;High income;84;1350.96
2022;Import;Chile;CHL;Latin America & Caribbean;High income;85;476.62
2022;Import;Chile;CHL;Latin America & Caribbean;High income;87;31.35
2022;Import;Chile;CHL;Latin America & Caribbean;High income;90;463.644
2022;Import;Chile;CHL;Latin America & Caribbean;High income;91;4.878
2022;Import;Chile;CHL;Latin America & Caribbean;High income;93;668.61
2022;Import;Chile;CHL;Latin America & Caribbean;High income;94;38.194
2022;Import;Chile;CHL;Latin America & Caribbean;High income;96;1.075
2022;Import;Chile;CHL;Latin America & Caribbean;High income;99;212.735
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;1;3373.544
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;2;1664.572
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;3;119718.832
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;4;4785.645
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;5;66705.004
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;6;4602.93
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;7;114513.516
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;8;27191.985
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;9;15985.004
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;10;1195.804
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;11;818.968
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;12;43592.293
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;13;71798.123
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;14;14692.29
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;15;77788.304
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;16;26087.863
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;17;5659.607
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;18;122.388
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;19;23307.749
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;20;142909.876
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;21;58221.362
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;22;15126.854
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;23;27448.569
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;24;5616.341
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;25;127242.395
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;26;4611.2
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;27;327404.73
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;28;393338.645
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;29;5552730.641
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;30;565096.34
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;31;72856.419
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;32;243348.13
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;33;48426.258
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;34;93137.908
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;35;27840.046
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;36;618.341
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;37;17841.427
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;38;501632.723
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;39;2455733.646
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;40;707624.928
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;41;96609.131
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;42;1356419.878
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;43;27950.204
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;44;331345.402
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;45;1559.229
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;46;47155.186
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;47;3925.622
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;48;500359.9
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;49;77005.271
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;50;209371.772
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;51;614624.572
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;52;242329.103
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;53;121528.41
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;54;636473.538
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;55;224199.269
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;56;194310.251
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;57;41193.978
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;58;103167.291
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;59;143969.982
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;60;247528.704
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;61;1476936.333
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;62;2118831.208
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;63;542518.283
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;64;1774585.733
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;65;262373.192
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;66;111044.021
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;67;128880.839
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;68;199638.133
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;69;293997.855
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;70;421906.887
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;71;382258.717
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;72;2644452.731
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;73;1820344.021
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;74;163129.541
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;75;16835.992
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;76;686424.976
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;78;419.074
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;79;15674.725
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;80;36663.182
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;81;124059.279
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;82;322052.663
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;83;550366.652
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;84;10890521.313
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;85;14822891.779
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;86;43581.436
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;87;2353460.537
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;88;474.682
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;89;401459.974
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;90;2094425.968
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;91;131737.385
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;92;32605.345
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;93;6418.017
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;94;1971076.196
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;95;1339288.727
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;96;327916.341
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;97;3629.585
2022;Import;China;CHN;East Asia & Pacific;Upper middle income;99;64574.494
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;1;6.349
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;3;734.544
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;5;185.259
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;6;3161.069
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;7;1.389
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;8;188327.993
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;9;89868.784
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;10;5.674
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;11;6.929
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;12;1.169
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;15;99418.832
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;16;53817.495
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;17;9431.245
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;18;450.755
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;20;233.496
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;21;822.14
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;22;229.323
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;25;25.357
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;27;304155.52
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;28;99.302
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;29;778.604
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;30;4.616
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;32;145.934
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;33;15.913
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;34;15.028
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;35;78.045
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;38;286.733
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;39;4531.323
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;40;73.023
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;41;14793.635
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;42;3005.075
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;44;195.223
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;46;21.014
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;48;173.407
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;49;10.545
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;54;69.309
2022;Import;Colombia;COL;Latin America & Caribbean;Upper middle income;56;46.206
